1.7,1700MHz,200,200,747921
1.7,1700MHz,300,300,3548247
1.8,1700MHz,200,200,708995
1.8,1700MHz,300,300,3320049
1.9,1700MHz,200,200,673028
1.9,1700MHz,300,300,3148439
2.0,1700MHz,200,200,646553
2.0,1700MHz,300,300,3063375
0.8,1800MHz,200,200,1619264
0.8,1800MHz,300,300,7551745
0.9,1800MHz,200,200,1420975
0.9,1800MHz,300,300,6697941
1.0,1800MHz,200,200,1296341
1.0,1800MHz,300,300,5965825
1.1,1800MHz,200,200,1141772
1.1,1800MHz,300,300,5439357
1.2,1800MHz,200,200,1043771
1.2,1800MHz,300,300,5020028
1.3,1800MHz,200,200,969293
1.3,1800MHz,300,300,4586602
1.4,1800MHz,200,200,882483
1.4,1800MHz,300,300,4263500
1.5,1800MHz,200,200,837951
1.5,1800MHz,300,300,3975121
1.6,1800MHz,200,200,782348
1.6,1800MHz,300,300,3730715
1.7,1800MHz,200,200,739854
1.7,1800MHz,300,300,3528873
1.8,1800MHz,200,200,711673
1.8,1800MHz,300,300,3328504
1.9,1800MHz,200,200,663332
1.9,1800MHz,300,300,3142064
2.0,1800MHz,200,200,646795
2.0,1800MHz,300,300,3035908
0.8,1900MHz,200,200,1607658
0.8,1900MHz,300,300,7470445
0.9,1900MHz,200,200,1359576
0.9,1900MHz,300,300,6567025
1.0,1900MHz,200,200,1279996
1.0,1900MHz,300,300,5953968
1.1,1900MHz,200,200,1138716
1.1,1900MHz,300,300,5381046
1.2,1900MHz,200,200,1048000
1.2,1900MHz,300,300,4938392
1.3,1900MHz,200,200,955458
1.3,1900MHz,300,300,4563491
1.4,1900MHz,200,200,897401
1.4,1900MHz,300,300,4202956
1.5,1900MHz,200,200,838569
1.5,1900MHz,300,300,3956515
1.6,1900MHz,200,200,794919
1.6,1900MHz,300,300,3675928
1.7,1900MHz,200,200,749805
1.7,1900MHz,300,300,3482667
1.8,1900MHz,200,200,694842
1.8,1900MHz,300,300,3306994
1.9,1900MHz,200,200,663748
1.9,1900MHz,300,300,3127211
2.0,1900MHz,200,200,647125
2.0,1900MHz,300,300,3019500
0.8,2000MHz,200,200,1545617
0.8,2000MHz,300,300,7363839
0.9,2000MHz,200,200,1404472
0.9,2000MHz,300,300,6562184
1.0,2000MHz,200,200,1241541
1.0,2000MHz,300,300,5861158
1.1,2000MHz,200,200,1125849
1.1,2000MHz,300,300,5353003
1.2,2000MHz,200,200,1039114
1.2,2000MHz,300,300,4883080
1.3,2000MHz,200,200,941719
1.3,2000MHz,300,300,4537752
1.4,2000MHz,200,200,896572
1.4,2000MHz,300,300,4193917
1.5,2000MHz,200,200,809787
1.5,2000MHz,300,300,3929596
1.6,2000MHz,200,200,775943
1.6,2000MHz,300,300,3697713
1.7,2000MHz,200,200,746202
1.7,2000MHz,300,300,3489195
1.8,2000MHz,200,200,695211
1.8,2000MHz,300,300,3278853
1.9,2000MHz,200,200,666704
1.9,2000MHz,300,300,3094088
2.0,2000MHz,200,200,649526
2.0,2000MHz,300,300,3007297
0.8,2100MHz,200,200,1529517
0.8,2100MHz,300,300,7243411
0.9,2100MHz,200,200,1348470
0.9,2100MHz,300,300,6447273
1.0,2100MHz,200,200,1181211
1.0,2100MHz,300,300,5763138
1.1,2100MHz,200,200,1115372
1.1,2100MHz,300,300,5246590
1.2,2100MHz,200,200,1028097
1.2,2100MHz,300,300,4791107
1.3,2100MHz,200,200,934863
1.3,2100MHz,300,300,4456574
1.4,2100MHz,200,200,870452
1.4,2100MHz,300,300,4112464
1.5,2100MHz,200,200,819427
1.5,2100MHz,300,300,3863429
1.6,2100MHz,200,200,761669
1.6,2100MHz,300,300,3609050
1.7,2100MHz,200,200,724110
1.7,2100MHz,300,300,3416946
1.8,2100MHz,200,200,691665
1.8,2100MHz,300,300,3235427
1.9,2100MHz,200,200,658515
1.9,2100MHz,300,300,3056575
2.0,2100MHz,200,200,643835
2.0,2100MHz,300,300,2983522
