1.1,1400MHz,300,300,5595148
1.2,1400MHz,200,200,1069493
1.2,1400MHz,300,300,5161248
1.3,1400MHz,200,200,1007427
1.3,1400MHz,300,300,4732333
1.4,1400MHz,200,200,913254
1.4,1400MHz,300,300,4373807
1.5,1400MHz,200,200,865930
1.5,1400MHz,300,300,4103137
1.6,1400MHz,200,200,803316
1.6,1400MHz,300,300,3862916
1.7,1400MHz,200,200,757457
1.7,1400MHz,300,300,3608886
1.8,1400MHz,200,200,710123
1.8,1400MHz,300,300,3399958
1.9,1400MHz,200,200,674106
1.9,1400MHz,300,300,3153535
2.0,1400MHz,200,200,648721
2.0,1400MHz,300,300,3101998
0.8,1500MHz,200,200,1706266
0.8,1500MHz,300,300,7965194
0.9,1500MHz,200,200,1447135
0.9,1500MHz,300,300,6926249
1.0,1500MHz,200,200,1311290
1.0,1500MHz,300,300,6198445
1.1,1500MHz,200,200,1173047
1.1,1500MHz,300,300,5564608
1.2,1500MHz,200,200,1064685
1.2,1500MHz,300,300,5111901
1.3,1500MHz,200,200,1009757
1.3,1500MHz,300,300,4701511
1.4,1500MHz,200,200,904684
1.4,1500MHz,300,300,4373667
1.5,1500MHz,200,200,852144
1.5,1500MHz,300,300,4038525
1.6,1500MHz,200,200,799675
1.6,1500MHz,300,300,3815933
1.7,1500MHz,200,200,738901
1.7,1500MHz,300,300,3565604
1.8,1500MHz,200,200,711447
1.8,1500MHz,300,300,3399658
1.9,1500MHz,200,200,680833
1.9,1500MHz,300,300,3175962
2.0,1500MHz,200,200,651451
2.0,1500MHz,300,300,3036811
0.8,1600MHz,200,200,1634556
0.8,1600MHz,300,300,7800850
0.9,1600MHz,200,200,1444944
0.9,1600MHz,300,300,6877690
1.0,1600MHz,200,200,1267828
1.0,1600MHz,300,300,6178427
1.1,1600MHz,200,200,1174354
1.1,1600MHz,300,300,5394939
1.2,1600MHz,200,200,1064653
1.2,1600MHz,300,300,5079553
1.3,1600MHz,200,200,965361
1.3,1600MHz,300,300,4725125
1.4,1600MHz,200,200,890384
1.4,1600MHz,300,300,4294300
1.5,1600MHz,200,200,847342
1.5,1600MHz,300,300,4016196
1.6,1600MHz,200,200,788410
1.6,1600MHz,300,300,3804082
1.7,1600MHz,200,200,753990
1.7,1600MHz,300,300,3536637
1.8,1600MHz,200,200,714670
1.8,1600MHz,300,300,3323974
1.9,1600MHz,200,200,679312
1.9,1600MHz,300,300,3164185
2.0,1600MHz,200,200,653766
2.0,1600MHz,300,300,3030695
0.8,1700MHz,200,200,1644608
0.8,1700MHz,300,300,7638776
0.9,1700MHz,200,200,1427926
0.9,1700MHz,300,300,6797610
1.0,1700MHz,200,200,1259860
1.0,1700MHz,300,300,6069262
1.1,1700MHz,200,200,1145590
1.1,1700MHz,300,300,5519129
1.2,1700MHz,200,200,1050812
1.2,1700MHz,300,300,5063675
1.3,1700MHz,200,200,973645
1.3,1700MHz,300,300,4627335
1.4,1700MHz,200,200,891335
1.4,1700MHz,300,300,4270482
1.5,1700MHz,200,200,839464
1.5,1700MHz,300,300,4004604
1.6,1700MHz,200,200,787938
1.6,1700MHz,300,300,3762283
1.7,1700MHz,200,200,764491
1.7,1700MHz,300,300,3551787
1.8,1700MHz,200,200,699677
1.8,1700MHz,300,300,3355800
1.9,1700MHz,200,200,670880
1.9,1700MHz,300,300,3154816
2.0,1700MHz,200,200,650772
2.0,1700MHz,300,300,3030089
0.8,1800MHz,200,200,1595489
0.8,1800MHz,300,300,7589797
0.9,1800MHz,200,200,1373886
0.9,1800MHz,300,300,6656061
1.0,1800MHz,200,200,1283310
1.0,1800MHz,300,300,6008787
1.1,1800MHz,200,200,1143924
1.1,1800MHz,300,300,5475911
1.2,1800MHz,200,200,1049624
1.2,1800MHz,300,300,4997768
1.3,1800MHz,200,200,959151
1.3,1800MHz,300,300,4601665
1.4,1800MHz,200,200,882161
1.4,1800MHz,300,300,4285599
1.5,1800MHz,200,200,837774
1.5,1800MHz,300,300,3980508
1.6,1800MHz,200,200,779553
1.6,1800MHz,300,300,3717932
1.7,1800MHz,200,200,748910
1.7,1800MHz,300,300,3507777
1.8,1800MHz,200,200,716881
1.8,1800MHz,300,300,3322708
1.9,1800MHz,200,200,672712
1.9,1800MHz,300,300,3135597
2.0,1800MHz,200,200,650209
2.0,1800MHz,300,300,3007452
0.8,1900MHz,200,200,1586718
0.8,1900MHz,300,300,7488890
0.9,1900MHz,200,200,1357792
0.9,1900MHz,300,300,6657729
1.0,1900MHz,200,200,1258565
1.0,1900MHz,300,300,5932584
1.1,1900MHz,200,200,1137288
1.1,1900MHz,300,300,5399767
1.2,1900MHz,200,200,1045418
1.2,1900MHz,300,300,4951088
1.3,1900MHz,200,200,957913
1.3,1900MHz,300,300,4553225
1.4,1900MHz,200,200,884022
1.4,1900MHz,300,300,4215950
1.5,1900MHz,200,200,834400
1.5,1900MHz,300,300,3930783
1.6,1900MHz,200,200,785709
1.6,1900MHz,300,300,3698730
1.7,1900MHz,200,200,742353
1.7,1900MHz,300,300,3483997
1.8,1900MHz,200,200,706693
1.8,1900MHz,300,300,3317063
1.9,1900MHz,200,200,672167
1.9,1900MHz,300,300,3138261
2.0,1900MHz,200,200,645861
2.0,1900MHz,300,300,3022724
0.8,2000MHz,200,200,1539724
0.8,2000MHz,300,300,7385979
0.9,2000MHz,200,200,1360124
0.9,2000MHz,300,300,6577735
1.0,2000MHz,200,200,1215243
1.0,2000MHz,300,300,5852854
1.1,2000MHz,200,200,1134994
1.1,2000MHz,300,300,5374162
1.2,2000MHz,200,200,1006345
1.2,2000MHz,300,300,4880234
1.3,2000MHz,200,200,952801
1.3,2000MHz,300,300,4496728
1.4,2000MHz,200,200,877440
1.4,2000MHz,300,300,4185310
1.5,2000MHz,200,200,838651
1.5,2000MHz,300,300,3910951
1.6,2000MHz,200,200,774991
1.6,2000MHz,300,300,3670248
1.7,2000MHz,200,200,733892
1.7,2000MHz,300,300,3463781
1.8,2000MHz,200,200,703663
1.8,2000MHz,300,300,3268483
1.9,2000MHz,200,200,679294
1.9,2000MHz,300,300,3120820
2.0,2000MHz,200,200,653221
2.0,2000MHz,300,300,3011322
0.8,2100MHz,200,200,1481072
0.8,2100MHz,300,300,7272992
0.9,2100MHz,200,200,1370673
0.9,2100MHz,300,300,6421295
1.0,2100MHz,200,200,1177184
1.0,2100MHz,300,300,5784190
1.1,2100MHz,200,200,1084486
1.1,2100MHz,300,300,5268279
1.2,2100MHz,200,200,991275
1.2,2100MHz,300,300,4795668
1.3,2100MHz,200,200,947550
1.3,2100MHz,300,300,4443082
1.4,2100MHz,200,200,868908
1.4,2100MHz,300,300,4137049
1.5,2100MHz,200,200,804849
1.5,2100MHz,300,300,3862339
1.6,2100MHz,200,200,768009
1.6,2100MHz,300,300,3607031
1.7,2100MHz,200,200,733495
1.7,2100MHz,300,300,3403281
1.8,2100MHz,200,200,699859
1.8,2100MHz,300,300,3219949
1.9,2100MHz,200,200,659666
1.9,2100MHz,300,300,3160515
2.0,2100MHz,200,200,642582
2.0,2100MHz,300,300,2987475
